subID,trial,leftBandit,rightBandit,selectedBandit,banditKeyResp,RT,accuracy,diff,correct
voc094t,43,bandit70,bandit10,bandit70,1,1.2751,1,0.6,1
voc094t,44,bandit70,bandit90,bandit90,2,1.2979,1,0.2,1
voc094t,45,bandit50a,bandit70,bandit70,2,1.2133,1,0.2,1
voc094t,46,bandit10,bandit90,bandit90,2,1.9173,1,0.8,1
voc094t,47,bandit90,bandit70,bandit90,1,1.0817,1,0.2,1
voc094t,48,bandit30,bandit70,bandit70,2,1.0707,1,0.4,1
voc094t,49,bandit90,bandit50b,bandit90,1,1.1494,1,0.4,1
voc094t,50,bandit10,bandit30,bandit30,2,1.9114,1,0.2,1
voc094t,51,bandit50b,bandit50a,bandit50a,2,1.8439,0,0,0
voc094t,52,bandit70,bandit50b,bandit70,1,1.1292,1,0.2,1
voc094t,53,bandit10,bandit70,bandit70,2,1.1738,1,0.6,1
voc094t,54,bandit30,bandit50b,bandit30,1,1.6795,-1,0.2,0
voc094t,55,bandit10,bandit50a,bandit50a,2,3.5564,1,0.4,1
voc094t,56,bandit90,bandit50a,bandit90,1,0.9411,1,0.4,1
voc094t,57,bandit10,bandit50b,bandit50b,2,1.3374,1,0.4,1
voc094t,58,bandit30,bandit50a,bandit50a,2,1.5168,1,0.2,1
voc094t,59,bandit90,bandit30,bandit90,1,1.6078,1,0.6,1
voc094t,60,bandit70,bandit50a,bandit70,1,1.8404,1,0.2,1
voc094t,61,bandit50b,bandit90,bandit90,2,1.1032,1,0.4,1
voc094t,62,bandit50a,bandit70,bandit70,2,1.0115,1,0.2,1
voc094t,63,bandit30,bandit90,bandit90,2,0.75648,1,0.6,1
voc094t,64,bandit50a,bandit90,bandit90,2,0.91877,1,0.4,1
voc094t,65,bandit50a,bandit50b,bandit50a,1,1.4439,0,0,0
voc094t,66,bandit50b,bandit70,bandit70,2,1.1063,1,0.2,1
voc094t,67,bandit90,bandit10,bandit90,1,1.1675,1,0.8,1
voc094t,68,bandit70,bandit10,bandit70,1,1.1533,1,0.6,1
voc094t,69,bandit70,bandit90,bandit90,2,1.1076,1,0.2,1
voc094t,70,bandit50b,bandit30,bandit50b,1,1.6091,1,0.2,1
voc094t,71,bandit50a,bandit10,bandit50a,1,1.4813,1,0.4,1
voc094t,72,bandit30,bandit10,bandit30,1,1.6541,1,0.2,1
voc094t,73,bandit50a,bandit30,bandit50a,1,1.2122,1,0.2,1
voc094t,74,bandit50b,bandit10,bandit50b,1,1.4043,1,0.4,1
voc094t,75,bandit70,bandit30,bandit70,1,1.0541,1,0.4,1
voc094t,76,bandit90,bandit30,bandit90,1,1.1241,1,0.6,1
voc094t,77,bandit30,bandit50b,bandit50b,2,1.3275,1,0.2,1
voc094t,78,bandit10,bandit50a,bandit50a,2,1.0671,1,0.4,1
voc094t,79,bandit10,bandit30,bandit30,2,1.3543,1,0.2,1
voc094t,80,bandit70,bandit50a,bandit50a,2,1.1964,-1,0.2,0
voc094t,81,bandit90,bandit70,bandit90,1,0.91709,1,0.2,1
voc094t,82,bandit10,bandit50b,bandit50b,2,1.7138,1,0.4,1
voc094t,83,bandit30,bandit70,bandit70,2,2.5494,1,0.4,1
voc094t,84,bandit90,bandit50a,bandit90,1,1.1674,1,0.4,1
voc094t,85,bandit10,bandit90,bandit90,2,1.1052,1,0.8,1
voc094t,86,bandit90,bandit50b,bandit90,1,0.95748,1,0.4,1
voc094t,87,bandit50b,bandit50a,bandit50a,2,2.2813,0,0,0
voc094t,88,bandit70,bandit50b,bandit70,1,0.82809,1,0.2,1
voc094t,89,bandit10,bandit70,bandit70,2,1.061,1,0.6,1
voc094t,90,bandit30,bandit50a,bandit50a,2,1.4112,1,0.2,1
voc095c,1,bandit90,bandit10,bandit90,1,1.576,1,0.8,1
voc095c,2,bandit30,bandit10,bandit30,1,6.547,1,0.2,1
voc095c,3,bandit70,bandit30,bandit70,1,1.0023,1,0.4,1
voc095c,4,bandit50b,bandit90,bandit90,2,1.1633,1,0.4,1
voc095c,5,bandit70,bandit90,bandit90,2,1.1328,1,0.2,1
voc095c,6,bandit50a,bandit70,bandit70,2,1.0645,1,0.2,1
voc095c,7,bandit50b,bandit30,bandit50b,1,1.9354,1,0.2,1
voc095c,8,bandit50b,bandit10,bandit50b,1,0.84198,1,0.4,1
voc095c,9,bandit50a,bandit10,bandit50a,1,1.0651,1,0.4,1
voc095c,10,bandit50a,bandit30,bandit30,2,2.2233,-1,0.2,0
voc095c,11,bandit50a,bandit50b,bandit50b,2,0.94246,0,0,0
voc095c,12,bandit30,bandit90,bandit90,2,0.69805,1,0.6,1
voc095c,13,bandit70,bandit10,bandit70,1,1.6543,1,0.6,1
voc095c,14,bandit50b,bandit70,bandit70,2,3.0774,1,0.2,1
voc095c,15,bandit50a,bandit90,bandit90,2,1.3698,1,0.4,1
voc095c,16,bandit70,bandit50a,bandit70,1,2.4992,1,0.2,1
voc095c,17,bandit30,bandit70,bandit70,2,1.7032,1,0.4,1
voc095c,18,bandit10,bandit30,bandit30,2,2.0425,1,0.2,1
voc095c,19,bandit10,bandit70,bandit70,2,0.98592,1,0.6,1
voc095c,20,bandit30,bandit50a,bandit50a,2,3.7551,1,0.2,1
voc095c,21,bandit10,bandit50a,bandit50a,2,0.74825,1,0.4,1
voc095c,22,bandit10,bandit90,bandit90,2,0.71861,1,0.8,1
voc095c,23,bandit90,bandit50a,bandit90,1,0.82675,1,0.4,1
voc095c,24,bandit30,bandit50b,bandit50b,2,4.3082,1,0.2,1
voc095c,25,bandit90,bandit30,bandit90,1,0.74215,1,0.6,1
voc095c,26,bandit70,bandit50b,bandit70,1,1.1136,1,0.2,1
voc095c,27,bandit10,bandit50b,bandit50b,2,0.89297,1,0.4,1
voc095c,28,bandit90,bandit50b,bandit90,1,0.93095,1,0.4,1
voc095c,29,bandit90,bandit70,bandit90,1,0.93454,1,0.2,1
voc095c,30,bandit50b,bandit50a,bandit50b,1,1.8094,0,0,0
voc095c,31,bandit70,bandit90,bandit90,2,1.1144,1,0.2,1
voc095c,32,bandit50b,bandit10,bandit50b,1,0.83054,1,0.4,1
voc095c,33,bandit50b,bandit70,bandit50b,1,1.0369,-1,0.2,0
voc095c,34,bandit50b,bandit30,bandit50b,1,0.91673,1,0.2,1
voc095c,35,bandit30,bandit10,bandit30,1,1.0084,1,0.2,1
voc095c,36,bandit50a,bandit10,bandit50a,1,0.93003,1,0.4,1
voc095c,37,bandit50a,bandit90,bandit90,2,0.94879,1,0.4,1
voc095c,38,bandit70,bandit30,bandit70,1,0.88061,1,0.4,1
voc095c,39,bandit50b,bandit90,bandit90,2,0.86224,1,0.4,1
voc095c,40,bandit50a,bandit50b,bandit50a,1,1.1413,0,0,0
voc095c,41,bandit70,bandit10,bandit70,1,1.5841,1,0.6,1
voc095c,42,bandit90,bandit10,bandit90,1,0.85734,1,0.8,1
voc095c,43,bandit50a,bandit30,bandit30,2,2.9203,-1,0.2,0
voc095c,44,bandit50a,bandit70,bandit70,2,0.61078,1,0.2,1
voc095c,45,bandit30,bandit90,bandit90,2,0.70021,1,0.6,1
voc095c,46,bandit10,bandit50b,bandit50b,2,1.0321,1,0.4,1
voc095c,47,bandit10,bandit90,bandit90,2,0.7766,1,0.8,1
voc095c,48,bandit30,bandit70,bandit70,2,1.4821,1,0.4,1
voc095c,49,bandit10,bandit30,bandit30,2,0.94319,1,0.2,1
voc095c,50,bandit70,bandit50a,bandit70,1,2.5868,1,0.2,1
voc095c,51,bandit30,bandit50a,bandit30,1,1.4422,-1,0.2,0
voc095c,52,bandit10,bandit70,bandit70,2,0.73049,1,0.6,1
voc095c,53,bandit90,bandit50b,bandit90,1,0.71804,1,0.4,1
voc095c,54,bandit90,bandit70,bandit90,1,0.60957,1,0.2,1
voc095c,55,bandit30,bandit50b,bandit50b,2,2.5625,1,0.2,1
voc095c,56,bandit90,bandit30,bandit90,1,0.79666,1,0.6,1
voc095c,57,bandit50b,bandit50a,bandit50b,1,1.2783,0,0,0
voc095c,58,bandit70,bandit50b,bandit70,1,0.73077,1,0.2,1
voc095c,59,bandit90,bandit50a,bandit90,1,0.70281,1,0.4,1
voc095c,60,bandit10,bandit50a,bandit50a,2,0.931,1,0.4,1
voc095c,61,bandit50a,bandit10,bandit50a,1,1.1037,1,0.4,1
voc095c,62,bandit50b,bandit10,bandit50b,1,0.88401,1,0.4,1
voc095c,63,bandit50b,bandit30,bandit50b,1,1.3614,1,0.2,1
voc095c,64,bandit30,bandit10,bandit30,1,1.1324,1,0.2,1
voc095c,65,bandit50b,bandit90,bandit90,2,1.0315,1,0.4,1
voc095c,66,bandit50a,bandit70,bandit70,2,0.96707,1,0.2,1
voc095c,67,bandit50a,bandit90,bandit90,2,1.0079,1,0.4,1
voc095c,68,bandit90,bandit10,bandit90,1,1.0099,1,0.8,1
voc095c,69,bandit70,bandit30,bandit70,1,0.99379,1,0.4,1
voc095c,70,bandit50b,bandit70,bandit70,2,1.3393,1,0.2,1
voc095c,71,bandit50a,bandit30,bandit50a,1,1.4711,1,0.2,1
voc095c,72,bandit50a,bandit50b,bandit50b,2,0.98066,0,0,0
voc095c,73,bandit30,bandit90,bandit90,2,0.83088,1,0.6,1
voc095c,74,bandit70,bandit90,bandit90,2,0.52603,1,0.2,1
voc095c,75,bandit70,bandit10,bandit70,1,0.96144,1,0.6,1
voc095c,76,bandit90,bandit50a,bandit90,1,0.57224,1,0.4,1
voc095c,77,bandit70,bandit50b,bandit70,1,0.99895,1,0.2,1
voc095c,78,bandit30,bandit70,bandit70,2,0.86425,1,0.4,1
voc095c,79,bandit90,bandit30,bandit90,1,0.75003,1,0.6,1
voc095c,80,bandit70,bandit50a,bandit70,1,0.96034,1,0.2,1
voc095c,81,bandit10,bandit70,bandit70,2,1.0109,1,0.6,1
voc095c,82,bandit10,bandit90,bandit90,2,0.70846,1,0.8,1
voc095c,83,bandit10,bandit50a,bandit50a,2,1.145,1,0.4,1
voc095c,84,bandit30,bandit50a,bandit50a,2,1.0846,1,0.2,1
voc095c,85,bandit50b,bandit50a,bandit50b,1,0.86597,0,0,0
voc095c,86,bandit10,bandit50b,bandit50b,2,0.89603,1,0.4,1
voc095c,87,bandit90,bandit50b,bandit90,1,0.7652,1,0.4,1
voc095c,88,bandit10,bandit30,bandit30,2,1.1426,1,0.2,1
voc095c,89,bandit30,bandit50b,bandit50b,2,1.6423,1,0.2,1
voc095c,90,bandit90,bandit70,bandit90,1,1.0659,1,0.2,1
voc096c,1,bandit70,bandit10,bandit70,1,4.5151,1,0.6,1
voc096c,2,bandit50a,bandit70,bandit70,2,3.0293,1,0.2,1
voc096c,3,bandit50a,bandit30,bandit50a,1,3.4674,1,0.2,1
voc096c,4,bandit50a,bandit50b,bandit50b,2,2.7678,0,0,0
voc096c,5,bandit50b,bandit90,bandit90,2,0.79993,1,0.4,1
voc096c,6,bandit50a,bandit90,bandit90,2,1.1296,1,0.4,1
voc096c,7,bandit90,bandit10,bandit90,1,0.83687,1,0.8,1
voc096c,8,bandit30,bandit10,bandit30,1,2.5015,1,0.2,1
voc096c,9,bandit70,bandit30,bandit70,1,1.3365,1,0.4,1
voc096c,10,bandit30,bandit90,bandit90,2,0.59605,1,0.6,1
voc096c,11,bandit50b,bandit10,bandit50b,1,2.021,1,0.4,1
voc096c,12,bandit50b,bandit30,bandit30,2,1.1717,-1,0.2,0
voc096c,13,bandit50a,bandit10,bandit10,2,3.0056,-1,0.4,0
voc096c,14,bandit70,bandit90,bandit90,2,0.62869,1,0.2,1
voc096c,15,bandit50b,bandit70,bandit70,2,1.1656,1,0.2,1
voc096c,16,bandit90,bandit70,bandit90,1,0.97541,1,0.2,1
voc096c,17,bandit10,bandit50b,bandit50b,2,1.7531,1,0.4,1
voc096c,18,bandit10,bandit30,bandit10,1,0.66811,-1,0.2,0
voc096c,19,bandit90,bandit30,bandit90,1,0.96172,1,0.6,1
voc096c,20,bandit10,bandit90,bandit90,2,0.8283,1,0.8,1
voc096c,21,bandit50b,bandit50a,bandit50a,2,1.461,0,0,0
voc096c,22,bandit10,bandit70,bandit10,1,1.0834,-1,0.6,0
voc096c,23,bandit70,bandit50b,bandit70,1,0.9213,1,0.2,1
voc096c,24,bandit90,bandit50a,bandit90,1,0.69332,1,0.4,1
voc096c,25,bandit90,bandit50b,bandit90,1,0.69008,1,0.4,1
voc096c,26,bandit30,bandit50b,bandit30,1,1.8005,-1,0.2,0
voc096c,27,bandit30,bandit70,bandit70,2,0.89607,1,0.4,1
voc096c,28,bandit70,bandit50a,bandit70,1,1.0302,1,0.2,1
voc096c,29,bandit10,bandit50a,bandit10,1,1.509,-1,0.4,0
voc096c,30,bandit30,bandit50a,bandit30,1,1.9376,-1,0.2,0
voc096c,31,bandit50a,bandit70,bandit70,2,0.83643,1,0.2,1
voc096c,32,bandit70,bandit30,bandit70,1,0.73133,1,0.4,1
voc096c,33,bandit50a,bandit50b,bandit50b,2,2.0077,0,0,0
voc096c,34,bandit30,bandit10,bandit10,2,1.3593,-1,0.2,0
voc096c,35,bandit50a,bandit90,bandit90,2,0.71374,1,0.4,1
voc096c,36,bandit30,bandit90,bandit90,2,0.92666,1,0.6,1
voc096c,37,bandit90,bandit10,bandit90,1,0.9699,1,0.8,1
voc096c,38,bandit70,bandit10,bandit70,1,1.0048,1,0.6,1
voc096c,39,bandit50b,bandit30,bandit30,2,1.3565,-1,0.2,0
voc096c,40,bandit50b,bandit70,bandit70,2,1.1351,1,0.2,1
voc096c,41,bandit50a,bandit10,bandit10,2,1.4836,-1,0.4,0
voc096c,42,bandit70,bandit90,bandit90,2,0.56755,1,0.2,1
voc096c,43,bandit50b,bandit10,bandit10,2,1.6421,-1,0.4,0
voc096c,44,bandit50a,bandit30,bandit30,2,1.4576,-1,0.2,0
voc096c,45,bandit50b,bandit90,bandit90,2,0.58347,1,0.4,1
voc096c,46,bandit90,bandit50b,bandit90,1,0.78509,1,0.4,1
voc096c,47,bandit10,bandit50a,bandit10,1,1.5152,-1,0.4,0
voc096c,48,bandit70,bandit50a,bandit70,1,0.99135,1,0.2,1
voc096c,49,bandit30,bandit50b,bandit30,1,1.4009,-1,0.2,0
voc096c,50,bandit90,bandit30,bandit90,1,0.76054,1,0.6,1
voc096c,51,bandit90,bandit50a,bandit90,1,0.70782,1,0.4,1
voc096c,52,bandit90,bandit70,bandit90,1,0.99307,1,0.2,1
voc096c,53,bandit10,bandit70,bandit70,2,1.4262,1,0.6,1
voc096c,54,bandit10,bandit30,bandit30,2,1.7533,1,0.2,1
voc096c,55,bandit50b,bandit50a,bandit50b,1,1.5396,0,0,0
voc096c,56,bandit10,bandit50b,bandit50b,2,0.83078,1,0.4,1
voc096c,57,bandit30,bandit70,bandit70,2,1.3186,1,0.4,1
voc096c,58,bandit70,bandit50b,bandit70,1,0.91472,1,0.2,1
voc096c,59,bandit30,bandit50a,bandit30,1,1.3507,-1,0.2,0
voc096c,60,bandit10,bandit90,bandit90,2,1.2816,1,0.8,1
voc096c,61,bandit70,bandit10,bandit70,1,1.3108,1,0.6,1
voc096c,62,bandit30,bandit10,bandit30,1,2.3312,1,0.2,1
voc096c,63,bandit50b,bandit90,bandit90,2,0.43724,1,0.4,1
voc096c,64,bandit50a,bandit90,bandit90,2,0.56473,1,0.4,1
voc096c,65,bandit50a,bandit70,bandit70,2,0.91149,1,0.2,1
voc096c,66,bandit50b,bandit70,bandit70,2,0.51646,1,0.2,1
voc096c,67,bandit30,bandit90,bandit90,2,0.82406,1,0.6,1
voc096c,68,bandit70,bandit90,bandit90,2,0.41697,1,0.2,1
voc096c,69,bandit90,bandit10,bandit90,1,1.0738,1,0.8,1
voc096c,70,bandit50b,bandit10,bandit10,2,1.5349,-1,0.4,0
voc096c,71,bandit70,bandit30,bandit70,1,0.8506,1,0.4,1
voc096c,72,bandit50a,bandit30,bandit30,2,1.2175,-1,0.2,0
voc096c,73,bandit50a,bandit10,bandit10,2,1.3688,-1,0.4,0
voc096c,74,bandit50b,bandit30,bandit30,2,1.4107,-1,0.2,0
voc096c,75,bandit50a,bandit50b,bandit50b,2,1.0912,0,0,0
voc096c,76,bandit30,bandit50a,bandit30,1,1.1687,-1,0.2,0
voc096c,77,bandit90,bandit50a,bandit90,1,0.6666,1,0.4,1
voc096c,78,bandit30,bandit50b,bandit30,1,1.8569,-1,0.2,0
voc096c,79,bandit50b,bandit50a,bandit50b,1,1.3593,0,0,0
voc096c,80,bandit10,bandit30,bandit30,2,1.4254,1,0.2,1
voc096c,81,bandit10,bandit90,bandit90,2,0.59388,1,0.8,1
voc096c,82,bandit10,bandit50b,bandit10,1,0.79503,-1,0.4,0
voc096c,83,bandit90,bandit50b,bandit90,1,0.67637,1,0.4,1
voc096c,84,bandit10,bandit70,bandit70,2,1.2353,1,0.6,1
voc096c,85,bandit10,bandit50a,bandit10,1,0.79383,-1,0.4,0
voc096c,86,bandit70,bandit50a,bandit70,1,0.65962,1,0.2,1
voc096c,87,bandit30,bandit70,bandit70,2,0.61891,1,0.4,1
voc096c,88,bandit70,bandit50b,bandit70,1,0.75516,1,0.2,1
voc096c,89,bandit90,bandit30,bandit90,1,0.62982,1,0.6,1
voc096c,90,bandit90,bandit70,bandit70,2,0.74911,-1,0.2,0
voc097t,1,bandit30,bandit10,bandit10,2,3.446,-1,0.2,0
voc097t,2,bandit50b,bandit10,bandit50b,1,1.2599,1,0.4,1
voc097t,3,bandit50b,bandit30,bandit30,2,1.0263,-1,0.2,0
voc097t,4,bandit70,bandit90,bandit70,1,1.4022,-1,0.2,0
voc097t,5,bandit50a,bandit90,bandit50a,1,1.1717,-1,0.4,0
voc097t,6,bandit50a,bandit10,bandit10,2,1.2924,-1,0.4,0
voc097t,7,bandit50a,bandit70,bandit70,2,1.9872,1,0.2,1
voc097t,8,bandit50a,bandit30,bandit50a,1,0.86746,1,0.2,1
voc097t,9,bandit50b,bandit70,bandit50b,1,1.1684,-1,0.2,0
voc097t,10,bandit50b,bandit90,bandit90,2,1.307,1,0.4,1
voc097t,11,bandit90,bandit10,bandit90,1,1.4,1,0.8,1
voc097t,12,bandit70,bandit30,bandit30,2,1.4077,-1,0.4,0
voc097t,13,bandit70,bandit10,bandit10,2,0.99236,-1,0.6,0
voc097t,14,bandit30,bandit90,bandit30,1,1.1219,-1,0.6,0
voc097t,15,bandit50a,bandit50b,bandit50b,2,1.0547,0,0,0
voc097t,16,bandit10,bandit50b,bandit10,1,0.8199,-1,0.4,0
voc097t,17,bandit10,bandit90,bandit90,2,1.1005,1,0.8,1
voc097t,18,bandit90,bandit50a,bandit90,1,1.2977,1,0.4,1
voc097t,19,bandit10,bandit50a,bandit10,1,0.78178,-1,0.4,0
voc097t,20,bandit50b,bandit50a,bandit50a,2,1.5436,0,0,0
voc097t,21,bandit70,bandit50a,bandit70,1,0.69051,1,0.2,1
voc097t,22,bandit10,bandit30,bandit30,2,0.70412,1,0.2,1
voc097t,23,bandit90,bandit50b,bandit50b,2,0.90927,-1,0.4,0
voc097t,24,bandit90,bandit30,bandit90,1,0.85814,1,0.6,1
voc097t,25,bandit30,bandit50b,bandit30,1,0.48071,-1,0.2,0
voc097t,26,bandit10,bandit70,bandit70,2,0.68673,1,0.6,1
voc097t,27,bandit30,bandit50a,bandit30,1,0.59617,-1,0.2,0
voc097t,28,bandit70,bandit50b,bandit70,1,0.55678,1,0.2,1
voc097t,29,bandit30,bandit70,bandit30,1,0.52068,-1,0.4,0
voc097t,30,bandit90,bandit70,bandit70,2,0.91639,-1,0.2,0
voc097t,31,bandit50a,bandit50b,bandit50b,2,0.58538,0,0,0
voc097t,32,bandit50b,bandit70,bandit50b,1,0.44246,-1,0.2,0
voc097t,33,bandit90,bandit10,bandit90,1,0.45778,1,0.8,1
voc097t,34,bandit30,bandit90,bandit30,1,0.3773,-1,0.6,0
voc097t,35,bandit70,bandit10,bandit10,2,0.36463,-1,0.6,0
voc097t,36,bandit50a,bandit70,bandit50a,1,0.3109,-1,0.2,0
voc097t,37,bandit50b,bandit90,bandit90,2,0.30753,1,0.4,1
voc097t,38,bandit70,bandit90,bandit90,2,0.3213,1,0.2,1
voc097t,39,bandit50b,bandit30,bandit50b,1,0.34228,1,0.2,1
voc097t,40,bandit50b,bandit10,bandit50b,1,0.40943,1,0.4,1
voc097t,41,bandit50a,bandit90,bandit50a,1,0.28185,-1,0.4,0
voc097t,42,bandit50a,bandit10,bandit50a,1,0.48883,1,0.4,1
voc097t,43,bandit50a,bandit30,bandit50a,1,0.35839,1,0.2,1
voc097t,44,bandit70,bandit30,bandit70,1,0.67281,1,0.4,1
voc097t,45,bandit30,bandit10,bandit30,1,0.27135,1,0.2,1
voc097t,46,bandit10,bandit50a,bandit10,1,0.23859,-1,0.4,0
voc097t,47,bandit90,bandit50b,bandit50b,2,0.4705,-1,0.4,0
voc097t,48,bandit90,bandit30,bandit90,1,0.24441,1,0.6,1
voc097t,49,bandit30,bandit50b,bandit30,1,0.22888,-1,0.2,0
voc097t,50,bandit10,bandit90,bandit10,1,0.26978,-1,0.8,0
voc097t,51,bandit90,bandit50a,bandit50a,2,0.37164,-1,0.4,0
voc097t,52,bandit50b,bandit50a,bandit50b,1,0.37499,0,0,0
voc097t,53,bandit30,bandit70,bandit30,1,0.24136,-1,0.4,0
voc097t,54,bandit10,bandit30,bandit10,1,0.24917,-1,0.2,0
voc097t,55,bandit10,bandit70,bandit10,1,0.23261,-1,0.6,0
voc097t,56,bandit90,bandit70,bandit90,1,0.16004,1,0.2,1
voc097t,57,bandit70,bandit50b,bandit70,1,0.29985,1,0.2,1
voc097t,58,bandit70,bandit50a,bandit50a,2,0.29762,-1,0.2,0
voc097t,59,bandit10,bandit50b,bandit10,1,0.3019,-1,0.4,0
voc097t,60,bandit30,bandit50a,bandit30,1,0.53863,-1,0.2,0
voc097t,61,bandit70,bandit30,bandit70,1,0.47102,1,0.4,1
voc097t,62,bandit90,bandit10,bandit10,2,0.47802,-1,0.8,0
voc097t,63,bandit50a,bandit50b,bandit50a,1,0.38821,0,0,0
voc097t,64,bandit50b,bandit90,bandit50b,1,0.6453,-1,0.4,0
voc097t,65,bandit30,bandit90,bandit90,2,0.44513,1,0.6,1
voc097t,66,bandit50a,bandit10,bandit50a,1,0.46873,1,0.4,1
voc097t,67,bandit50a,bandit90,bandit90,2,0.57944,1,0.4,1
voc097t,68,bandit50a,bandit70,bandit50a,1,0.59767,-1,0.2,0
voc097t,69,bandit50b,bandit30,bandit30,2,0.7653,-1,0.2,0
voc097t,70,bandit50b,bandit70,bandit50b,1,1.3118,-1,0.2,0
voc097t,71,bandit50b,bandit10,bandit10,2,0.70122,-1,0.4,0
voc097t,72,bandit50a,bandit30,bandit50a,1,0.68961,1,0.2,1
voc097t,73,bandit30,bandit10,bandit30,1,0.69551,1,0.2,1
voc097t,74,bandit70,bandit90,bandit90,2,0.74047,1,0.2,1
voc097t,75,bandit70,bandit10,bandit70,1,0.37664,1,0.6,1
voc097t,76,bandit90,bandit30,bandit90,1,0.35566,1,0.6,1
voc097t,77,bandit70,bandit50a,bandit50a,2,0.65448,-1,0.2,0
voc097t,78,bandit10,bandit50a,bandit10,1,0.23648,-1,0.4,0
voc097t,79,bandit10,bandit30,bandit10,1,0.1085,-1,0.2,0
voc097t,80,bandit10,bandit70,bandit10,1,0.39482,-1,0.6,0
voc097t,81,bandit10,bandit50b,bandit50b,2,0.41281,1,0.4,1
voc097t,82,bandit30,bandit50b,bandit50b,2,0.39705,1,0.2,1
voc097t,83,bandit90,bandit50b,bandit90,1,0.3177,1,0.4,1
voc097t,84,bandit30,bandit50a,bandit30,1,0.23496,-1,0.2,0
voc097t,85,bandit50b,bandit50a,bandit50b,1,0.22645,0,0,0
voc097t,86,bandit10,bandit90,bandit10,1,0.1309,-1,0.8,0
voc097t,87,bandit30,bandit70,bandit70,2,0.32741,1,0.4,1
voc097t,88,bandit70,bandit50b,bandit50b,2,0.62714,-1,0.2,0
voc097t,89,bandit90,bandit70,bandit90,1,0.52374,1,0.2,1
voc097t,90,bandit90,bandit50a,bandit90,1,0.40905,1,0.4,1
voc098t,1,bandit30,bandit90,bandit90,2,3.3898,1,0.6,1
voc098t,2,bandit70,bandit30,bandit70,1,2.0379,1,0.4,1
voc098t,3,bandit50b,bandit90,bandit90,2,1.9805,1,0.4,1
voc098t,4,bandit50b,bandit70,bandit70,2,7.4051,1,0.2,1
voc098t,5,bandit50a,bandit30,bandit50a,1,2.0251,1,0.2,1
voc098t,6,bandit50a,bandit50b,bandit50a,1,2.1285,0,0,0
voc098t,7,bandit50a,bandit10,bandit50a,1,1.4206,1,0.4,1
voc098t,8,bandit70,bandit90,bandit90,2,1.491,1,0.2,1
voc098t,9,bandit90,bandit10,bandit90,1,0.92883,1,0.8,1
voc098t,10,bandit50a,bandit90,bandit90,2,2.5156,1,0.4,1
voc098t,11,bandit50a,bandit70,bandit50a,1,3.6473,-1,0.2,0
voc098t,12,bandit30,bandit10,bandit30,1,2.6845,1,0.2,1
voc098t,13,bandit70,bandit10,bandit70,1,1.2876,1,0.6,1
voc098t,14,bandit50b,bandit10,bandit50b,1,2.1174,1,0.4,1
voc098t,15,bandit50b,bandit30,bandit30,2,2.5525,-1,0.2,0
voc098t,16,bandit70,bandit50a,bandit50a,2,2.3623,-1,0.2,0
voc098t,17,bandit10,bandit70,bandit70,2,1.0997,1,0.6,1
voc098t,18,bandit10,bandit30,bandit30,2,2.1606,1,0.2,1
voc098t,19,bandit30,bandit50b,bandit50b,2,0.98740000000000006,1,0.2,1
voc098t,20,bandit50b,bandit50a,bandit50a,2,0.8757,0,0,0
voc098t,21,bandit90,bandit30,bandit30,2,0.70637,-1,0.6,0
voc098t,22,bandit10,bandit90,bandit90,2,0.97544,1,0.8,1
voc098t,23,bandit90,bandit70,bandit90,1,0.53709,1,0.2,1
voc098t,24,bandit90,bandit50b,bandit90,1,0.76546,1,0.4,1
voc098t,25,bandit30,bandit70,bandit70,2,1.1673,1,0.4,1
voc098t,26,bandit70,bandit50b,bandit70,1,1.1209,1,0.2,1
voc098t,27,bandit30,bandit50a,bandit50a,2,0.7017,1,0.2,1
voc098t,28,bandit10,bandit50a,bandit50a,2,0.8018,1,0.4,1
voc098t,29,bandit10,bandit50b,bandit50b,2,2.2353,1,0.4,1
voc098t,30,bandit90,bandit50a,bandit90,1,0.76881,1,0.4,1
voc098t,31,bandit50a,bandit90,bandit90,2,0.96419,1,0.4,1
voc098t,32,bandit90,bandit10,bandit90,1,0.77459,1,0.8,1
voc098t,33,bandit50b,bandit10,bandit50b,1,1.6393,1,0.4,1
voc098t,34,bandit50a,bandit70,bandit50a,1,1.3434,-1,0.2,0
voc098t,35,bandit50b,bandit90,bandit90,2,0.74527,1,0.4,1
voc098t,36,bandit30,bandit90,bandit90,2,0.66976,1,0.6,1
voc098t,37,bandit50b,bandit70,bandit70,2,0.90056,1,0.2,1
voc098t,38,bandit50a,bandit10,bandit50a,1,0.58497,1,0.4,1
voc098t,39,bandit50a,bandit50b,bandit50a,1,0.74628,0,0,0
voc098t,40,bandit30,bandit10,bandit10,2,1.2138,-1,0.2,0
voc098t,41,bandit50b,bandit30,bandit50b,1,1.533,1,0.2,1
voc098t,42,bandit70,bandit30,bandit70,1,1.3925,1,0.4,1
voc098t,43,bandit50a,bandit30,bandit50a,1,1.514,1,0.2,1
voc098t,44,bandit70,bandit10,bandit70,1,1.1169,1,0.6,1
voc098t,45,bandit70,bandit90,bandit90,2,0.67314,1,0.2,1
voc098t,46,bandit50b,bandit50a,bandit50a,2,0.71946,0,0,0
voc098t,47,bandit10,bandit50b,bandit50b,2,1.8994,1,0.4,1
voc098t,48,bandit90,bandit50b,bandit90,1,0.68795,1,0.4,1
voc098t,49,bandit10,bandit50a,bandit50a,2,0.72528,1,0.4,1
